,rating,review,name,address
273,5,Had a hot and cold Lobster roll. Both were amazing. Service was extremely helpful and friendly in helping my sister and I decide what to order. Definitely a must try when visiting Boston,Pauli's,"65 Salem St Boston, MA 02113"
274,2,"Pauli's!!!! Please invest in your employees just a tad bit. They don't even care to recommend something other than the Loster Roll. Im like ""for Christ Sake, can you tell me one thing other than the lobster roll to spend money on in your establishment?!"" The answer was basically HELL NO! Get your water and Lobster Roll get out!!!!! NOW!",Pauli's,"65 Salem St Boston, MA 02113"
275,5,"BEST ITALIAN FOOD IN BOSTON! Hands down this is the place you need to go to! Try the fondue and the gnudi! This place is not good for groups, so this deliciousness is best kept as an intimate affair! What can I say about the fondue? The portobello was grilled to perfection and the fondue itself was flawless! My gnudi was delicious! It was a pretty filling plate that I would ORDER AGAIN AND AGAIN!Make your way here!",Grotto,"37 Bowdoin St Boston, MA 02114"
276,4,"Yep, Grotto is located at or beneath street level at Bowdoin Street, which is not far from the Capitol Dome and the State House. It's fancy Italian which is really great for lunch. Oops.They have a nice lunch menu with set prices for one or two courses. Three of us at the table landed on the bolognaise for lunch, which was a delicious choice. It didn't look like much because it was served on a huge dish but the pasta already tossed with sauce turned out to be a very good portion. Rich, meaty, garlicky and delicious, I nabbed the last piece of bread from the basket to scoop up the little bit of sauce that was left. Delicious.It's not a very big restaurant - maybe a dozen tables of two- and four-tops - but they do a fine lunch and I'd bet, a better dinner.",Grotto,"37 Bowdoin St Boston, MA 02114"
277,4,"Ready to finish this draft as a 5 but had a very non-Grotto experience this Friday. Table of 4 at 6 pm before U2. Expected from previous experiences to be out in an hour or so. App and wine came within minutes and then we waited over AN HOUR for main course in 1/2 full dining room! No communication about issues. The food came out and was tremendous as usual. But wow. Talk to us! Oh and it's the most over priced calamari (3 small pieces buried under greens) on the planet. Come on Grotto, you're better than that! Still a big fan. Will be back. You should go. Chalk it up to bad night.",Grotto,"37 Bowdoin St Boston, MA 02114"
278,4,Really enjoyed our meal.There are a couple of not so good tables in the restaurant (to close to the kitchen runway) and unfortunately we got one of them.Other than that the evening and meal was great.,Grotto,"37 Bowdoin St Boston, MA 02114"
279,5,"I. DON'T. CARE. HOW. LONG. THE. WAIT. IS! OMG this place is amazing! Prepare for a food coma!! Me and my partner searched for Italian places to go whilemany would suggest going to little Italy (North End) there is absolutely no need. Being a New Yorker I can certify that this place is of the highest regard. From the service to the food everything is spectacular! It is a nice ambient restaurant for that romantic getaway with your s/o or friend. We had the Gnocchi, Carne, fondue, duck and chocolate cake and it was superb. Zagat rated. But by far the best Italian spot I've seen in Boston. I hope to come back again in the near future!",Grotto,"37 Bowdoin St Boston, MA 02114"
280,5,This is such a cute place tucked away in the heart of Boston. It is a bit underground and the interior is all brick - really romantic atmosphere. You have to get the black truffle garlic soup - it will set you free. The short rib gnocchi also to die for. I loved this place! One of my favorites in Boston and I will be back next time I'm in town!,Grotto,"37 Bowdoin St Boston, MA 02114"
281,4,"This was our first time at Grotto and we would definitely go back. Warning, this place is very small and dark so would not be recommended for little kids. But it's a great date night spot.They participated in restaurant week and by far had the most choices for any restaurant week location I've been too.For appetizers we got mussels which came in a picatta sauce, and a toasted mozzarella caprese salad. Both were very good. The bread was average and was saved by the dipping oil.Very good wine and drink selection, especially for a place without a sit down bar. They offer two different sizes of wines by the glass, and half and full bottles.I had the chicken parm. This was by far the best chicken parm I've ever had. Great presentation that you don't see at most places. And the home made pasta and sauce was awesome. Chicken parm is usually a heavy dish. Â But not so here even though it was a very fair portion size. My girlfriend had the sea bass which was very good as well.For dessert we got the warm chocolate cake (my favorite) and the mixed berries. We were starting to get full but both were very good.We would definitely go back and would recommend Grotto to others. Quick/friendly service with great food. They could invest in a little more lighting while still keeping the intimate feel.",Grotto,"37 Bowdoin St Boston, MA 02114"
282,4,"I came here for Restaurant Week last summer. I had the lobster Fra Diavolo as my main, and it was delicious. Spicy, but not too spicy. The Fraser was also great. Â The restaurant is very dark, and not well-light, as it is garden level.",Grotto,"37 Bowdoin St Boston, MA 02114"
283,1,"Loved the location. Absolutely, adored the decor. Was very nice to have been 'subterranean'. Appetizer. Crab ravioli. My friend went with the beet salad. She seemed to enjoy it. The ravioli was nice, the shaved almonds were a great addition- Added some crunch Drinks. Initially my date ordered a glass of white wine and simultaneously It was overruled and I ordered a bottle of something red. Even still, the glass of white wine was brought to the table. Wait we asked for the bottle instead? And, they charged me for it. We did not drink it. Very odd Entree. This is where everything went sideways. Date ordered the haddock. Me, the gnocchi. Her haddock came out. And, a Bolognese for me. Wait... I ordered the gnocchi? The bolognese actually looked lovely, but has a three meat base, one of which is pork. Unfortunately, I don't eat pork. So. I let the waiter know. They took the dish back. Not really an apology and did not offer to keep my friends plate warm while we waited for them to fix the error. 20 minutes later. The gnocchi comes out. It was an unexciting dish. And my friends haddock was ice cold by this point. Somehow we were left without a clear apology. And, honestly I did not feel right to have paid for a dish that was sitting there for 20-25 minutes. Dessert. Again. They brought out TWO wrong desserts and we are left to re order A place like Grotto. You don't visit just for food and location. It is experience. That's why I ventured out to try it based on great recommendations. Maybe it was an off night. Maybe not. But, I did not enjoy the meal and to leave feeling like the restaurant owes me something, was a horrible feeling to have had. An apology. A make up for allowing my dates dish to age. Where, really offering to re make hers while they correct my order would be the expectation. After all, We came there to the eat together. The unexpected glass of white wine. The wrong desserts. All of these aren't HUGE blunders - other than the dish going cold. But, the way in which things were handled. Really was not right. Grotto. You have great potential- but the treatment of your customers needs to improve",Grotto,"37 Bowdoin St Boston, MA 02114"
284,4,"Intimate restaurant with Italian comfort food.I would've probably never found Grotto but someone gave me a gift card so my husband and I tried it out. I made a reservation for a Saturday night around 5:30pm. We came inside and there was only one other couple dining at the time. The music was at a perfect volume and despite the cold air outside, it was cozy at our small booth table. We chose the prix fixe menu for $35: an appetizer, entree, and dessert. I chose the carozza to start: a lightly breaded and seared piece of fresh buffalo mozzarella, wilted spinach, and a tomato sauce. The cheese was perfectly fresh and savory and the spinach cooked just the right amount.For the pasta, I got the gnocchi with short ribs. Man, oh man. This was the epitome of comfort food, ideal for a cold winter night. Then, to finish, I chose the panna cotta with lemon and raspberry. Overall, it was a delicious meal but nothing blew me away so I'll stick to four stars. The service was friendly and timely. This is a nice spot for a special occasion or quiet night out.",Grotto,"37 Bowdoin St Boston, MA 02114"
285,5,"First off, my pictures do not do this place justice. Everything I ate was so incredibly delicious and flavorful that I couldn't put my fork down. Our waiter was very helpful and offered great recommendations. I opted for the $36 pick three option and it was perfect! Starter: steak fondue - GET THIS. It was sooooooo good. Tender steak, perfectly seasoned mushrooms, and some kind of heavenly cheesy sauce to dip. Entree: my husband and I both got the short rib gnocchi and pretty much licked our plates clean. The perfect choice on a cold December night. Dessert: bread pudding - such a unique spin! Served with pumpkin spice ice cream. This bread pudding was the best I've ever had.Perfect spot for a cozy romantic date night or dinner with a couple friends. A reservation is necessary due to this space being very intimate, only about 10 or so tables.",Grotto,"37 Bowdoin St Boston, MA 02114"
286,4,"I came here with my three siblings, husband and brother-in-law for dine out boston. The best thing about eating with family? You can have a taste of what everyone ordered! Apps were all delicious. You seriously can't go wrong with any of the items we ordered, listed from most fave to fave - Â Fonduta (cheese fondue), Piccata (Mussels), Zafferano (Crab ravioli), Mare (Grilled calamari), Cavatelle (House prepared ricotta pasta). What really helps is the sauce, particularly from the cheese fondue, zafferano, and piccata dishes. We ordered more bread so we could dose it with sauce from those plates!Entrees weren't as impressive and the majority of the table ended up wishing we got ordered else. Â My husband loved the meatballs from his spaghetti and meatballs dish. My two sisters and i ordered the Gnocchi. We agreed that we would not order it again. Although the short ribs were tender, the gnocchi, which should be the star of the dish, tasted gummy and unseasoned. My brother and brother-in-law both ordered the grilled beef tenderloin and had mixed opinions, which stemmed from the grill of the meat. If you like medium/well done meat, then this is for you. If you're a medium rare lover like me, don't. Get dessert here. We were all a fan of the dessert that we got - Cioccolato (melting chocolate cake w/ vanilla ice cream), Budino (banana bread pudding w/ caramel ice cream), and Panna Cotta (Lemon w/ raspberry sauce)! I recommend going with the Budino or Cioccolato if you aren't very full, but if you are and just want something refreshing, get the Panna Cotta.",Grotto,"37 Bowdoin St Boston, MA 02114"
287,4,"Grotto was sooooo good!The atmosphere was very intimate and set the mood, which is great for a romantic date, but if you go for anything else I'm not sure this is the right place. The staff was so friendly and very helpful in answering all of my questions and making great recommendations. I will say the amount of food you get for the price isn't quite on par with other restaurants in the area, so that was a little disappointing, but they do make everything from scratch so the flavor almost makes it worth the price. They also have a 'tasting' menu where you can get 3 courses (including dessert) for either $30 or $40, depending on your choices. If I go back, I'll definitely look into that option more because everything I tried this time (the cavatelli and short rib gnocchi) was delicious!Overall, I had a good experience at Grotto. It was a bit pricey, but if you need a restaurant for a special occasion I definitely recommend it!",Grotto,"37 Bowdoin St Boston, MA 02114"
288,3,"Grotto is a small Italian restaurant, which is slightly dark with romantic vibes. The entrance of the restaurant is a little awkward with curtains and stairs. We came for Restaurant Week for dinner, which was $38 a person. With three courses each, I wasn't especially wowed. +BREAD & OLIVE OIL: Complimentary. The olive oil has a strong olive flavor, while the bread has a nicely salted crust. +BUDINO: Probably my favorite of the night, as the combination of the banana bread pudding and salted caramel ice cream is wonderfully delicious!-INSALATA: The combination of prosciutto, lemon, and parmesan is tasty, but honestly just what is expected. Perhaps more prosciutto would be nice as there was much more arugula.-PETTINI: Described as a scallop ""ravioli,"" but honestly wouldn't call it that at all. The ""ravioli"" was two sheets of pasta with a lot of arugula between in. The construction of it was honestly a little confusing. However, the scallops were well cooked with a nice sear on the outside. My boyfriend got the duck leg as the appetizer, which needed some salt but otherwise tasty. His entree was gnocchi with short ribs, but the gnocchi was disappointingly not fluffy. While parts of our meals were tasty, others were just okay, leaving something to be desired.All in all, the experience we had here was just okay. Perhaps it was just because it was Restaurant Week though. The restaurant was a little too dark, and the food was decent but left me a little doubtful with a normally $$$ price tag.",Grotto,"37 Bowdoin St Boston, MA 02114"
289,1,"We had a dinner in this restaurant. The good was just ok, the service very slow. Espresso was served almost cold and the tiramisu without any hint of coffee was served with a big big spoon which is too big to reach the bottom of the glass.  However, the best part was a huge cockroach just behind us on the wall. Can just guess how tidy this place.Never coming back!",Grotto,"37 Bowdoin St Boston, MA 02114"
290,5,"I've been to Grotto 3 times now and it never fails to disappoint. It's a small, romantic restaurant that is a recently discovered hidden treasure. I've never eaten the pre-fix because I know I'll realistically not be able to finish it, but every entree I've eaten has been delicious. The ambiance is perfect and the servers are extremely well-mannered and polite. Did I mention the food? I usually don't love gnocchi but they made the second best I've ever had (second to a restaurant I've gone to.. in Italy). It melts in your mouth and has all the right combinations. The bolognese has all the right flavors too. I can't get enough of the Cioccolato dessert either, and I order it every time. Overall I HIGHLY recommend!",Grotto,"37 Bowdoin St Boston, MA 02114"
291,4,"Grotto is super small and very dark- be prepared to use your phone to look at the menu. The ambiance was very nice but also a little loud because it's so small. I got the pumpkin risotto with mozzarella and pomegranate - it was AMAZING! The flavor was so rich and the sauce was so creamy. I absolutely loved it and there was so much that I took over half of it home. The spaghetti & meatballs were good too, the meatballs were huge! It was a little hard to catch up with my friend with the noise but overall we had a good experience. Â Good glass of Chianti for $14.",Grotto,"37 Bowdoin St Boston, MA 02114"
292,5,"As good as it gets for sure! I cant believe it too me so long to find this place (well I guess because of the location, I can). Its quietly tucked under street level at Bowdin street. Right in the heart of Boston. Its a quiet little romantic spot where the food is always delicious. I love to bring clients here for lunch. We never have a bad meal and the service is amazing. Â I highly suggest giving Grotto a try!",Grotto,"37 Bowdoin St Boston, MA 02114"
293,3,"The atmosphere of Grotto is certainly romantic as long as your table isn't near the door where newcomers hover over you (there's nowhere else to wait) or the kitchen. Â The service is excellent once you're seated. Â It can take a while for one of the staff to see that you're waiting near the door, which is awkward for you and for those seated near the door. Â This is true even if you have a reservation; there's no way to check in without peeking through the curtains at the door. Â The food is good. Â Unfortunately, it's impossible to see anything. Â It's uncomfortably dark, even with the many tealight candles. Â The restaurant hasn't made any accommodations for being able to read the menu or being able to see your food. Â An appetizer with sausage had unexpected mushrooms; we couldn't see them listed on the menu and missed seeing them in the dish itself. Â The chicken parmesan has a unique presentation, which might be fun, but it's weird when you can't see it. Â The bread pudding is delicious, even in the dark.",Grotto,"37 Bowdoin St Boston, MA 02114"
294,5,"Cute little hole-in-the-wall place with delicious Italian food. My boyfriend and I come here every year for Valentine's day and the restaurant is dark but the candlelight makes a great romantic dinner! I have also had work dinners here and the food has always been awesome. I love the short rib gnocchi, the cheese fondue, and the Cioccolato chocolate cake with vanilla ice cream for dessert! They also have good red wine.",Grotto,"37 Bowdoin St Boston, MA 02114"
295,5,"Wonderful place for a no-frills, hearty breakfast. The staff is great and very accommodating. Â The food is not great, Â just basic eggs and such, but it fills the bill.Just one warning, it can get very busy. Sometimes , the guy ahead of you will order 15 meals to go. Be prepared to wait.",Pete's Dockside,"12 Channel St Boston, MA 02210"
296,4,"This is the working man's cafeteria. Nestled in the corner of a dock in the middle of an industrial area is this small place that provides a quick bite. Everything from breakfast to lunch and snacks in between. I had the shrimp platter (fried shrimp, thick cut fries, and coke slaw) and my boyfriend had the pastrami sandwich with fries. My shrimp were plump and fresh and the sandwich was loaded with savory meat. If you want a no frills and hearty meal, come here!",Pete's Dockside,"12 Channel St Boston, MA 02210"
297,5,"Had breakfast here before a work conference because I didn't want to buy the overpriced continental breakfast. It was a short walk from the waterfront hotel area, but I ended up walking through some of the service roads with no sidewalk. Pete's is located in the working part of the docks, but it is so worth it. It had the feel of a true locals place. I had the Pete's Scramble, which is 4 eggs, several meats, peppers and onions and cheese, with home fries AND toast. So much good food for half the price of the hotel breakfast. This place is totally worth the short walk out of your way!",Pete's Dockside,"12 Channel St Boston, MA 02210"
298,5,everything you want in a dockside cafe. sorry mole food. working people. cheap prices. it doesn't pretend to be something it's not.,Pete's Dockside,"12 Channel St Boston, MA 02210"
299,5,Loved it. They made everything exactly how we asked and the staff are among the nicest I have dealt with. All food had just the right amount seasoning and good portions for the price! Will go to again next time I'm in boston,Pete's Dockside,"12 Channel St Boston, MA 02210"
300,5,This place is amazing!! Great food but a Lil hard to find !! Definitely a locals place. Worth the search .,Pete's Dockside,"12 Channel St Boston, MA 02210"
301,5,"This place is one of my favorite places to eat in Boston and lucky for me (unlucky for the waistline) I work a stone's throw from here. The food here is incredibly good and service is great - just be sure to know what you want when you walk up to place your order! You can't go wrong with anything on the menu, but my recommendations in no particular order are:Breakfast BurritoBuffalo Grilled Chicken SaladFish SandwichSweet potato friesPizza - their pizza is so sneakily delicious :O",Pete's Dockside,"12 Channel St Boston, MA 02210"
302,3,It a very basic place you order at counter and some times they will bring you your food. Certainly not a Fancy place but in South Boston breakfast and parking are hard to come by. They had three guys cooking and it was extremely disorganized to say the least. The food was ok just your average breakfast joint,Pete's Dockside,"12 Channel St Boston, MA 02210"
303,5,"Interesting location, a little difficult to find. Great food - my son had the French toast and I had the breakfast burrito - both excellent and a good portion for the value. Â If I am back in Boston I would definitely go again. Â Only downside is that you need to walk through a warehouse to the bathroom - not a big deal but not letting the kids go alone.",Pete's Dockside,"12 Channel St Boston, MA 02210"
304,5,"The food is great and the prices are really good for this area, total hidden gem. And the place is roomy we had a party of 7 and was plenty of space",Pete's Dockside,"12 Channel St Boston, MA 02210"
305,4,"What a hidden gem. Yelp searched breakfast options near the waterfront. Had some trouble finding it as its inside a warehouse or dock. Looks like some local guys serving up home cooking for the dock workers. Some locals have caught on too. I ordered Tony's special; two eggs any style, two meats, French toast or pancakes served with home fries. I personally like a little bit of everything hence my choice, but be warned this place is a LOT of everything. Huge portions only superhumans can consume. Maybe share with a friend. The meal was all around good. Pretty cool place.",Pete's Dockside,"12 Channel St Boston, MA 02210"
306,5,"Amazingly fresh seafood! While we were there a couple brought us fish that they caught and the chef cooked up. The flavor was great and the food was moist. Good drinks, inexpensive food, very friendly staff",Pete's Dockside,"12 Channel St Boston, MA 02210"
307,5,No other better place for lunch! I would be lost and hungry without you Pete's. Broiled Haddock is the bomb.,Pete's Dockside,"12 Channel St Boston, MA 02210"
308,4,Went there right before lunch time with my cousins who was in town for the first time. I wanted something good but not overpriced.Staff in the line have sense of humor food was pretty good for the price.,Pete's Dockside,"12 Channel St Boston, MA 02210"
309,4,"I was tasked with leading our group to a nearby breakfast spot and brought us to dockside. Dockside is a misnomer, really, because the restaurant certainly isn't looking at the dock. It was hard to find but well worth it.They sell it like it is, a breakfast place with nothing fancy and reasonable prices. The food was pretty average but the portions were great. My buddy got Tony's special (side note, his name is Tony) and the amount of food he received was insane.I ate a veggie breakfast burrito. Not sure why I had that craving but it was to my satisfaction.Anyways, if you like reasonably priced breakfast options with large servings, this is the place.",Pete's Dockside,"12 Channel St Boston, MA 02210"
310,5,"After eating a lot of overpriced food in Boston, found this little gem. Â Reasonable and delicious!!! So happy we found it!!",Pete's Dockside,"12 Channel St Boston, MA 02210"
311,5,"Ahem. Â  NOW WITH PIZZA.Also, daily specials on their Facebook page. Â Watch for BBQ chicken. Â It will comfort your soul.",Pete's Dockside,"12 Channel St Boston, MA 02210"
312,5,"What a cool, off the beaten path, breakfast joint. Found by a happy accident. Huge portions andâ€‹ great food. A local treat.",Pete's Dockside,"12 Channel St Boston, MA 02210"
313,5,"We were the only tourists here, everybody else was a millennial on their lunch break. It was awesome to get wonderful food at a fair price with friendly staff members. It's a very busy place, fresh hot food, employees yelling out orders left and right. The nine-year-old and 12-year-old and mom and dad were all happy ,how often does that happen? One of the employees even told us how to get to nearby water spray park because we were all just sweaty hot. Go Boston!",Pete's Dockside,"12 Channel St Boston, MA 02210"
314,4,"This place is a pretty classic definition of overwhelming but in a positive, ""decide the next time you're coming back"" while standing in line sort of way. Price is excellent, as are the portions. You really can get almost anything you would want to eat here. There is a good amount of seating and food is VERY fresh, so blow on it (speaking from a burnt tongue). I had the shrimp plate and was delighted, my friends had various sandwiches (served with SOOOO much meat) and the crab cakes and there were no negative reviews. There is a pretty good amount of seating but you can expect to wait a bit in line if you go during lunch. The only thing that looked tastier than the options for lunch were those for breakfast and brunch so my sole disappointment really was the time of day I happened to show up. The only other downside is it's a lot to take in your first time, the menu is massive and that doesn't even include the daily specials so I am not even sure if I ate what I would have if the amount of people in tight quarters hadn't made me feel rushed. I will definitely be figuring out how to get back here for breakfast!",Pete's Dockside,"12 Channel St Boston, MA 02210"
315,5,"Loved it. Found through Yelp and my group of 13 was treated to amazing service and spectacular food. The scallops were absolutely amazing. Â I am giving 5 stars after one visit since it was such a fantastic experience. Located in the financial district, Fin Point is a high-end restaurant with a casual feel. Â We had impeccable service and fantastic wine choices. Â Thank you Yelp for helping me maintain my reputation with my colleagues for always picking a great dining choice.",Fin Point,"89 Broad St Boston, MA 02110"
316,3,"My friend and I went to Fin Point on our last night in Boston, hoping to end on a high note and with high expectations of the seafood. The location and restaurant are both great and the service, even better. Our server, Derek, was extremely attentive and overall great. We ordered the clam chowder, clam ceviche, fish dip, and mussels. The ceviche came out first and set the tone for the rest of the meal. It was tasteless and lacked lemon, a prime ingredient in a ceviche. The pineapple was a welcome taste but did not bud well with the obviously fresh clams. Maybe my opinion and understanding of a ceviche is different than what this restaurant had in mind, but we ended up returning the item. The rest of the good was good, enjoyable, but nothing out of this world. The best part was the clam chowder though it lacked spices - nothing a little black pepper can't fix. We decided against ordering a main dish and asked for our tab. Derek so kindly asked if we were in a hurry and we let him know we were not. He brought us out a delicious chocolate mousse dessert and won me over. He took care of the ceviche on the bill and went above and beyond to correct what was surely not his mistake. We made sure to let the restaurant manager what an incredible job Derek did and it did not go unnoticed. Unfortunately cannot give more than 3 stars as the food was not beyond average but Derek deserves all the stars.",Fin Point,"89 Broad St Boston, MA 02110"
317,5,"This place is amazing. The atmosphere is high class, yet welcoming. The chef is a talent. I occasionally take risks with what I eat here, and the chef makes me truly enjoy foods I have never really been a fan of previously. I've sat everywhere in the restaurant, and all of the staff is amazing. In the lounge, our waitress was charismatic and welcoming - along with every server I've encountered in the dining area, and the bar. The owner, Meki, and manager, Peter, are very hands on and go above and beyond to please every customer. Whenever I go in I see them very involved in every customers experience. Fin Point, I will definitely see you soon!!",Fin Point,"89 Broad St Boston, MA 02110"
318,5,"I had such a great time I feel the need to tell you about this place! We came with a large party (23) completely last minute. They have a private back room where they immediately set up 3 large tables for us. Service throughout the night was on point. But the food really knocks you out of the park! We had a plethora of appetizers. Hands down you must try the octopus. Its grilled to perfection. Completely reminded me of a nice steak while I was eating it and it was so good we ordered another one! We also tried the shrimp tacos, poke, razor clam crudo, baby back ribs, and bruschetta and prosciutto. They have us bread to hold us over for our entrees and even the bread was soft and baked to perfection. For entrees, I got the filet mignon. It's served with mashed potatoes and green beans. Flavor was great and all mixed well. My friends got the halibut and the tuna ahi steak which was also all very good. The tuna ahi is a thick cut! It was even bigger than my 8oz filet! At the end, we were served a dessert platter and ice cream! The entrees did take a little long to arrive, but our party was so last minute it was completely understandable. Ultimately the food was worth the wait. I'm definitely coming back here.. especially for that octopus!",Fin Point,"89 Broad St Boston, MA 02110"
319,5,This place is in a very cute part of town and the service was excellent. The salmon and shrimp cocktail were ahhhmazing. Service was great as well,Fin Point,"89 Broad St Boston, MA 02110"
320,5,"Wonderful breakfast. Service was wonderful. My husband said it was the best Bloody Mary he had ever had (it was so spicy)! Lobster Benedict is a must try and I loved the French toast and the waffle looked amazing. Quick note for families - We travel a lot with our 1 year old daughter and I am used to the scared or annoyed looks from waitstaff (babies rarely add to the tab and make a mess) - BUT this place not only accommodated our larger group with a private room, they smiled and talked to my daughter and made sure she was taken care of. From our sweet server, the manager, hostess and even one of the cleaning staff, they all spoke kind words and worked well together as a team.",Fin Point,"89 Broad St Boston, MA 02110"
321,3,"Great location. Fun, funky vibe. Â Decent variety of food even for non-seafood eaters. Good for large groups including a separate room that can be reserved. Â Food is fresh and hot. Service was excellent. Big, busy bar area.",Fin Point,"89 Broad St Boston, MA 02110"
322,5,"12/17Just a cocktail stop on the way to dinner. Good service, tasty cocktail and pleasant atmosphere.",Fin Point,"89 Broad St Boston, MA 02110"
323,5,I love coming to Fin Point! Their food is one of the greatest around Boston and the restaurant's interior is stunning! We also got a complimentary dessert from the house for my birthday. We were pleased and happy!,Fin Point,"89 Broad St Boston, MA 02110"
324,5,"Fin Point is attached to the Hilton hotel and hotel restaurants can be a bit of hit or miss. Tonight's experience was a hit. Great service, lovely atmosphere, terrific seafood.My dinnermate chose the clam chowder and said it was well packed with clams. I had the tuna tacos to start. Really well filled with spicy tuna and the corn shells were excellent. I ate every bite and even picked up the bits that fell out on the plate.For main course, we both chose the scallops. Not a huge portion with just three large scallops on a tasty risotto. Perfectly cooked, nicely plated. Very nice.Totally could return to Fin Point.",Fin Point,"89 Broad St Boston, MA 02110"
325,5,"I came this morning for Easter brunch with my family and everything was so amazing! Decoration of the restaurant is really impressive, great service and excellent food! Definitely will come next time! Ps- cucumber lemonade is one of the best brunch cocktail I ever tried!!",Fin Point,"89 Broad St Boston, MA 02110"
326,5,"Great spot real convenient if you're staying at the Hilton, other than that it's a great spot anyway. Really good breakfast nice staff lots of fun",Fin Point,"89 Broad St Boston, MA 02110"
327,5,"An amazing restaurant! From the host greeting us to the desserts, everything was top-notch. Especially notable was the service - Ellie was professional, welcoming and knowledgeable, she made our last night in this city as good as it could possibly get. I am definitely coming back to try more from the menu whenever I am in Boston.",Fin Point,"89 Broad St Boston, MA 02110"
328,5,The care and attention to detail is apparent everywhere at Fin Point. A beautiful space with kind and helpful staff serving high quality drinks and food. I was pleasantly surprised by what a high end but comfortable bar/restaurant Fin Point is. Great spot in a great location. Definitely recommend giving it a visit.,Fin Point,"89 Broad St Boston, MA 02110"
329,5,"The best dining and service experience hands down! Â I was so happy that we dined at Fin Point for my husband's birthday while in Boston. This restaurant is located in the Hilton. The ambiance is wonderful and they have a great bar area, too. Ellie was our server and we loved everything about her from her very attentive and caring service to her friendliness and smile to her knowledge about wine and the menu. Her recommendations were spot on. Ellie enhanced our dining experience. When I questioned the spiciness of the ceviche, she appeared at the table with a tasting. She went over and above normal service. We started with a great bottle of wine and the grilled octopus. The octopus was perfectly grilled with a nice roasted flavor. There was one large tentacle on the plate with micro greens, lemon roasted artichokes and wonderful aioli sauces. A perfect starter. My husband had the special fish for the evening which was the striped bass. He thoroughly enjoyed the dish. The fish was moist and flaky and the sauce made the dish. I had the daily ceviche and the beet salad. The ceviche was fresh and flavorful with poblanos and citrus. It was served with two large chips. The beet salad was phenomenal, the best I've ever had. It had yellow and red beets with goat cheese, baby greens, pecans and apricots with a sherry vinaigrette. We ended our meal with a cappuccino for me and a 20yr port for my hubby. Ellie surprised my husband with a chocolate mousse dessert with a candle for his birthday. Â It was so perfect! Â Ellie also took a few photos for us. We so enjoyed everything about Fin Point! Â Ask for Ellie if you dine with them!",Fin Point,"89 Broad St Boston, MA 02110"
330,5,"Wow! Â This place is AMAZING. Â First, I arrived well before my party and the host was extremely accommodating. Â When our party arrived, we were seated with the best server. Â She was very knowledgeable and a great guide. Â She informed us of the specials and answered our questions. Â We could not stop commenting on how great she was. Â She even told us that she is a dancer with a focus on urban dance and hip hop. Â The fresh oysters were scrumptious. Â My linguini and clams were the best I have tasted. Â Everyone at our table was extremely impressed with the mussels, Â the lobster roll, the ceviche, and the tuna tacos. Â The staff then tops this perfection of a meal with their chef's special dessert. Â We are going back tomorrow for dollar oysters from 1-4!!!!!This place is a must visit gem here in Boston!!!",Fin Point,"89 Broad St Boston, MA 02110"
331,5,"First time at Fin Point and definitely coming back. I had the most relaxing afternoon having coffee at this beautiful place, I love the ambiance! Good place to sit and relax. I was debating between the chopped salad and the Tuna salad( both sounded very good), but my waitress recommended the tuna salad saying it was amazing and I was sold.And indeed it was something I had never tried anywhere else, the dressing was out of this world. After having a great lunch my server asked if I wanted to look at the dessert menu. I am not a big dessert person but my experience was already very good and I wanted to try something else. My server recommended the strawberry shortcake and she was right, one of the best desserts I've ever had. The cake was perfectly done and the chantilly cream was to die for!! I am definitely coming back to have some dinner and cocktails!",Fin Point,"89 Broad St Boston, MA 02110"
332,4,"we were wandering Boston when we saw $1 oysters from 12-4, which is honestly just what we were looking for. We each got a drink and a dozen oysters. They were fresh and delicious and presented well. The wait staff was really nice and the ambiance is lovely. The $1 oysters are on Saturday and sundays, and definitely worth a stop in you're wandering about that part of town.",Fin Point,"89 Broad St Boston, MA 02110"
333,5,"Fin Point never disappoints. Â From the delicious food to the beautiful decor it is definitely a top notch restaurant. Â The new summer menu is amazingly delicious, especially the shrimp tacos. Â If you just want to hang out with friends, watch the game on TV, or celebrate a special occasion, Fin Point is the place. Highly recommended for everyone and every occasion.",Fin Point,"89 Broad St Boston, MA 02110"
334,5,"My husband said the eggs Benedict with lobster were quite tasty. I enjoyed a gluten free avocado toast with marinated shallots , paired with a Bloody Mary. The waitress made sure to check if the marinated shallots were safe for someone with Celiac disease. She stated that allergy concerns is one of the reasons they do not have a buffet option at this restaurant (it happens to be connected to a Hilton hotel). The eggs for both dishes were perfectly poached. We would visit again.",Fin Point,"89 Broad St Boston, MA 02110"
335,5,"The Barking Crab is located right on the water. The place has much personality and most importantly it has some great tasting food. When I went to wash my hands I noticed that the sign on the men's restroom has a sign of the artist formerly known as Prince. Oh yes so cool. We ordered the basics and it was delicious. Parking can be really tough in the area so consider a car service. I spent $24.00 dollars for an hour at a lot nearby with a maximum of 54.00 so be careful where you park. I would reclined eating here, it was delicious",Barking Crab,"88 Sleeper St Boston, MA 02210"
