,rating,review,name,address
137,1,"Ok I was trying HARD to not eviscerate Pepe B but these other completely hysterical and accurate one star reviews have inspired me to lay bare my soul. My daughters and I wandered into this culinary abyss on a cold winters night, looking for some Italian sustenance. Like other reviewers, we stood in the entryway for upwards of seven minutes waiting for someone to acknowledge our presence. Someone, that is, other than the one other table of patrons Who were in the joint. Looking back, I think one of them was trying to make eye contact with me -perhaps to tell me by way of eye blink Morse code to head for ze hills. Alas I missed the cue, and my daughters and I were eventually seated at an enormous family style table by ourselves. The waiter, a bumbling, fumbling chap (who seemed like he had dropped out of the ceiling from some bizarro dimension) promptly informed us that the wood fired oven pizza was really awesome, and also it would take over an hour to make. I shit you not--he told Â us no less than five times: ""it's really great though, the chef makes the dough in the basement."" As if that was some kind of selling point. Pizza. Dough. made. in. A. basement. Â Let's pause and consider that this so called excellent pizza would take over an hour. There was precisely one other party in the establishment at the time. A pizza from Mikes around the corner might take 15 minutes. A frozen pizza takes 20 minutes. But Pepe Bocca's pizza Was so goddamn good, with its basement crafted dough, that it was going to take over an hour to be served. So we opted for three servings of gnocchi which was the only other thing on the menu besides lasagna. For some reason that stopped the waiter in his tracks, and it occurred to me that maybe the gnocchi was also made in this magical basement and was therefore also going to take ""over an hour."" But the garÃ§on assured me that this dish was NOT basement-crafted so would be plated in under 30 minutes. I then proceeded to order a glass of wine and two drinks for my children and I won't even get into how long we waited to get those drinks while this buffoon stood behind a screen staring at the wall. Finally the gnocchi arrived and it was sub par at best. Mealy and sparse, swimming in burnt, overly salted sauce. By this point there was no disguising my displeasure, and I asked the waiter to bring the check. He then vaporized for another ten minutes. When he finally reappeared, I waved him over and asked for the check again, to which he replied ""oh didn't I already bring you that?"" Allow me to remind you all that there was still only Â one other party in the joint. As we were leaving I realized that this was the same party that was seated when we came in. They must've ordered pizza.",Pepe Bocca,"414 Highland Ave Somerville, MA 02144"
138,4,"Cute Italian market that also doubles as a good place to grab lunch (pizzas, sandwiches etc). I've only been once so far and had a pretty good experience. Husband and I stopped by to try their lunch options, we each got a sandwich and coffee. I had a portobello, husband had the Italian. Coffee was good. Both sandwiches were very solid, but my reason for a 4/5 is because they didn't wow me. Perhaps it's biased and unfair, but I love Dave's Fresh Pasta and because they seem to offer similar products and food options I can't help but compare. I would definitely come again to try their other lunch options. Tip: there's two food counters to check out, one for cold subs sandwiches, and coffee which is where we ordered. Another that seemed to offer hot options like pastas, pizzas, paninis etc. I would also come back to check out their market options. While quickly browsing, I saw they had imported products like coffee makers and pasta, and fresh bread.",Pepe Bocca,"414 Highland Ave Somerville, MA 02144"
139,1,"Unfortunately I wasn't able to try anything here as service was very poor. We walked in at 815 on a Friday night directly next to another table who had been there a bit. While the server walked over to their table to drop off food not once, but twice, he never even acknowledged our presence or let us know he'd be a minute. After sitting for 10 minutes with no one coming by we walked out, which I'm disappointed about because I was excited to try the food as the menu looked good!",Pepe Bocca,"414 Highland Ave Somerville, MA 02144"
140,5,"Juliet is one of our neighborhood favorites--we've been here for brunch and dinner. In general, we love the open kitchen concept and the preparation of dishes that use fresh, local ingredients, and let those ingredients speak for themselves. The food here is simple, and Juliet doesn't try to do too much.  We also love Juliet's business concept--no tipping, profit sharing for all employees, not to mention women-owned businesses.Juliet has popped up on Gilt City before, so snag a voucher if you see it again! See more at instagram.com/letseatwitâ€_.",Juliet,"257 Washington St Somerville, MA 02143"
141,5,"I really enjoyed this place. We were in Boston for a wedding, and wanted to have a nice brunch the morning of. We found this place while exploring on Google, and it sounded nice.It was the perfect choice. It was in a cute little neighborhood and had a very homey feel. It was a smaller establishment, but I think it was good for the feel of the restaurant. This place is a tip free establishment, which is really cool. The servers get paid an established wage, but the prices of the food don't seem to reflect it. They were friendly and easy going. We started with a bloody Mary, which was delicious, and we ordered the Riviera sandwich and breakfast burger with a fried egg. Both items came with a small salad and some potatoes. The potatoes were different, but pretty good. They had dill and some mustard or horseradish. We also had a ginger molasses cookie and a cranberry cream cheese coffee cake. The whole meal was delicious, and I would recommend it to a friend. Hopefully, someday I can go back and try some other items.",Juliet,"257 Washington St Somerville, MA 02143"
142,3,"I had high expectations for this restaurant but the entire menu was so highly focused on egg dishes and trying too hard to be ""crunchy"". I ordered the maple sugar toast which was just a $5 wet piece of bread, not warm & toasted, with a sugary spread on it.Next up was the main course of an egg sandwich. It's hard to mess up and egg sandwich but I found it unappetizing and hard to eat. Served on ""fresh"" pita, this pita bread was hard, maybe stale, and difficult to bite into. The first bite I took, the entirety of the inside slid out and had to eat the entire sandwich with a fork and knife. The combination of one egg, hummus, feta and pesto was rather gross.",Juliet,"257 Washington St Somerville, MA 02143"
143,4,"Juliet makes wonderful food, and I particularly loved their deserts (or maybe they're better called snacks, or treats). I ordered the burger, with an egg, and loved every bite. The bloody mary was delicious as well. But my favorite was the ginger molasses bar. It was super good. One unfortunate thing about eating at Juliet is that it's rather small.",Juliet,"257 Washington St Somerville, MA 02143"
144,4,"Came on Thursday for dollar oysters. Oysters were good for a $1 but as most $1 oysters you can't expect them to be quite as good as the expensive ones. The place is super cute, we sat at the bar and had no wait. The menu is limited so check it out before you go go. We had a delicious mushroom cream and spinach pasta. THey did not skimp on the mushrooms which I really appreciate, all types and sizes. Cooked to perfection. Really nice but a tad too lemony if you ask me. Still great though. Also a lamb burger with amazing tzatziki sauce that I loved. Left nice and pink in the middle it wasn't overly greasy. Really good roasted potatoes on the side as well. Also had a ""Rachel's in charge', essentially a negroni with tequila instead of gin. This was probably the weakest part of the meal. Like the drink tasted weak. A bit too much vermouth, not enough campari or tequila... or maybe tequila just isn't as flavorful. Either way, I might stick to beer next time.",Juliet,"257 Washington St Somerville, MA 02143"
145,2,"tl;dr Great Decor, Great wait staff, alright food.My gripe with brunch places is that there usually isn't anything I can't cook myself at home in the same amount of time it takes me to go to a brunch place, get seated, order, and wait for my food to come. And this place to me just reconfirmed that. I ordered some fish tacos while my friends ordered more classic brunch plates with toast, eggs and a salad of some form. None of it was that amazing and the fish tacos were rather small and not satiable. The potato salad basically consisted of raw potatoes that IMO were inedible. The eggs were fine, but really how hard is it to cook an egg. The only part I liked was that the wait staff are paid fairly, so not tipping involved.Otherwise, don't see the hype, nothing special, pretty bland food. Would not recommend.",Juliet,"257 Washington St Somerville, MA 02143"
146,5,We stopped here for a quick bite to eatMy daughter had hummus with caramelized onion and a carmelized grapefruit I ordered the Greek Easter sandwich with gruyere and mushroom asparagus and cauliflower baguette sandwichCute ambiance. And really nice staff! Love the no tip vibe,Juliet,"257 Washington St Somerville, MA 02143"
147,5,"This is probably my favorite brunch place in Somerville! Ordered omelette with cheese and mushroom, breakfast tacos, and asparagus and ham eggs Benedict. Omelette was exceptional! Breakfast taco includes potatoes and egg in a tortilla wrap - never thought this would work but was so good! Was seated in front of the chefs and got to see the making of the food. When we asked about their caramelized grapefruit the chef even gave us one!",Juliet,"257 Washington St Somerville, MA 02143"
148,3,"This was so disappointing! The food was super average. We started with a burrata salad which was good, and then had the corn chowder (probably the star--a supplement however), and then the hale tasted like something I would make at home. Dessert was good but overall the whole thing was so average.",Juliet,"257 Washington St Somerville, MA 02143"
149,5,"I come from SF where not only is it customary to tip 20% the city adds 4% for healthcare for the employees. So when I came here and received a bill and there was no gratuity line item it was really weird. But when I read that it's because the employees participate in profit sharing I LOVED it! That is awesome! On top of that it was genuinely one of the best restaurants I have been to: food, environment and service. Great. Great. Great.",Juliet,"257 Washington St Somerville, MA 02143"
150,3,"I was excited to try this place because of the good reviews on Yelp, but I was honestly a little let down. I had the Captain Leo's Breakfast ($16), which included toast with cream cheese and sliced tomatoes, a small greens salad, a soft boiled egg, and potato salad. The potato salad was very hard and tasted too raw, and everyone else at my table who had it as part of their dish thought the same. Everything else was only decent. My americano had a nice layer of crema though and was pretty good tasting. Service was also friendly and reasonably fast. I probably won't be bad because the food quality was lower than expected for the prices.They don't take reservations for brunch; wait was about 30 minutes on a Saturday at noon.",Juliet,"257 Washington St Somerville, MA 02143"
151,4,"The place is small but the food is delish. When you look at the kitchen and then eat the food, you're just like whattttt how did they make that from that kitchen? Big fan of this place for lunch. Prepare for a wait, but they do have a ""cafe"" where you can order some coffee and pastries and munch on those while you wait for a table. My girlfriend's scrambled eggs dish was delish. My bagelsaurus egg sandwich was delicious albeit not healthy compared to other dishes. I do want to try their soft boiled egg dish. The salmon toast was killer. Great fish quality (sushi grade). I WILL BE BACK!",Juliet,"257 Washington St Somerville, MA 02143"
152,4,"Cute brunch spot!It is a bit expensive, but definitely a great place to occasionally treat yourself with a group of friends. I felt like I started my day right at Juliet with a hearty, organic meal. I also loved the interior decor and the natural light the flowed into the restaurant. -- taste / 4aesthetics / 5vibe / 5service / 5price for quality / 3OVERALL / 4",Juliet,"257 Washington St Somerville, MA 02143"
153,3,"Good food with extremely slow service. I can only speak to Brunch. The omelettes were light, fluffy and flavorful - contained mixture of herbs which made it. The croissants were a bit too dense for my liking. Really dug the ambience! Unfortunately, we were disappointed by the service, the hostess and wait staff were moving at a snails pace without reason.",Juliet,"257 Washington St Somerville, MA 02143"
154,5,"Our first night (date night) here and it's so great. Josh, Sam, Rachel are the frigg'n greatest. Noah and 2nd Sam are the frigg'n greatest too. I swear everyone needs to take their mothers, their dates, their friends, and their congregations here. It is great vibes, great food, great greatness. Don't hesitate, the future is now.",Juliet,"257 Washington St Somerville, MA 02143"
155,4,"Food: A very interesting menu that this breakfast venue created. If you are a type of foodie that likes to try different food combinations, this place is definitely a place to try. The meal I ordered was something I was not used to. It was delicious however I found some parts of it a bit overpowering (maybe if they put less on the plate I wouldn't feel obligated to eat it all haha) but I don't regret ordering what I ordered at all!Cost: A bit expensive for breakfast. For example, the caramelized grapefruit was a couple dollars. A bit steep but it was delicious though! Just be aware that it is the cost of both the food and experience that you are paying for.Environment: Very quaint. Although the exterior of the restaurant doesn't really stand out, the interior is something to definitely take a look at. They utilized antique items to decorate the place and it worked out very well! Service: The server was amazing! Everyone in the restaurant seemed to really enjoy working there and that was reflective of the attitude they gave to the customers. Uniqueness: I did not know of this until the end as the bill was about to get paid but they do not accept tips! It was such a surprise, especially because they did such an awesome job. There is a basket towards the front that is open to anyone who is willing to donate money for a funding that they do. I don't remember the specifics but I have never seen anything like this!Not a place to go everyday but definitely once in a while when in the area. Both to have an interesting meal but also support a good cause.",Juliet,"257 Washington St Somerville, MA 02143"
156,4,"This place boils down to four words: overpriced, hippie bird feed.Nevertheless, it still deserves a 4-star in my book. This is why: even though the brunch menu items are on the pricey side, with rather small portions (the bird feed part), the bang for buck ratio is still good because the quality of food you would get here is high. You can tell that the ingredients are fresh, probably purchased locally, and from a farmers market. I really like their business model of profit-sharing between the owner and all the employees working there (the hippie part). Despite this place being kind of pricey for what you get, I support fair compensation for the employees, so I don't mind paying a little more than normal for brunch food.They also have an open kitchen inside the cafe so you can see exactly how your food is made. The cafe itself is very clean, which I like alot. They don't ask you for a tip on top of your bill. What you see is what you get since they pay their employees fairly and everyone has a share of the cafe.I had the brunch item with eggs, toast, and smoked salmon (forgot what it was called), and a latte. Their latte is delicious! Definitely get it if you are there. While the smoked salmon dish I got was good and healthy (not your typical greasy American brunch food), my only complaint of this place is their portion size. As you can see, I am not exactly a bird nor am I on a diet. If their portion size were bigger, I would not have left the cafe feeling a bit hungry (the only thing I thought they could improve on)....if it wasn't for the portion size, I would certainly give this place a 5-star.Oh, and if you get coffee here, they also would refill it for free, which is always a perk!",Juliet,"257 Washington St Somerville, MA 02143"
157,5,"I've watched Somerville's steady gentrification over the last 20 years, so a fancy toast restaurant seemed like the natural next step. Â Although it took me a year, I'm glad I finally managed to get over my skepticism and stop by, because Juliet is a neighborhood gem!This review is for the prix fixe dinner ($69 for 3 courses, $90 for 5 courses). The menu makes use of plenty of fresh, seasonal vegetables and flavors. The offerings change every couple of weeks--check their website for more info!The April/early May menu featured roasted lamb, but Chef Josh was kind enough to make a vegetarian version for me, substituting roasted cauliflower. I really didn't feel like I was missing out--the cauliflower was covered in a rich beurre blanc sauce with tons of fresh herbs and lemon! Â I'm not very strict about animal products like caviar, fish sauce, and lard, but they were super careful about finding substitutions for all of these ingredients. You can add wine pairings, but I opted for the nonalcoholic turmeric tonic instead. Whether or not turmeric has any health benefits, I enjoyed the light flavor and beautiful golden color of my beverage!The only criticism I have is that I think they could potentially benefit from a separate pastry chef. Dessert was my least favorite course; the texture of the pound cake was off.I love that they include tip in the prices, and I hope this practice catches on at other Somerville restaurants. Besides the fact that it's better for the waitstaff, it's more convenient not to have to waste time calculating the tip at the end of your meal! Â So even though the menu is a bit pricey, it's not as bad as it seems once you remember that tip is included.Juliet will join Bergamot and L'Espalier my list of great prix fixes in this area, and I can't wait to come back and try breakfast!",Juliet,"257 Washington St Somerville, MA 02143"
158,3,"It was... fine. For something that's marketed as a whole ""experience,"" for which you have to buy tickets in advance, it was decidedly underwhelming. Nothing was really bad but nothing rose to the level of what they seem to be selling. We did the ""Beach Rose"" dinner, for $53 (including tip) per person, then spent a couple more bucks per person on drinks. My favorite dishes were probably the first two: the complimentary bread, which was slightly sweet and very soft, accompanied by chili butter and lobster roe (couldn't taste it), and the burrata, which had preserved lemon and microgreens and was a light way to start the meal. The main course took a while to come out to us, and it was served family-style (we had four people). The poached hake was a little salty, and the vegetables (carrots, radishes, zucchini) were so randomly and roughly chopped that they weren't cooked evenly. I tried to stab a pretty raw and hard carrot (which I understand is edible, but threw me off when everything else in the mix was much more tender). Then we got a palate cleanser pickle dish of (I think) zucchini and onion. It was sweeter than I would prefer and didn't do much for me -- I actually think the Â flavor was kind of heavy, for a palate cleanser. Â The dessert was a strawberry shortcake. It was a little dry overall. There were two little halves of a biscuit, some roasted strawberries and just a hint of whipped cream. Portions are small; my one guy friend said he was about 60% full at the end. Since we picked the early dinner option we couldn't add supplements, which can be ordered at an extra cost. The restaurant is cute but the tables are all crowded to one side. I get that during the day there are people ordering baked goods to go at the counter area near the door, but at night it seems like you could spread things out so people aren't so close to each other. They also need better ventilation, because it got smoky throughout the evening. Service was fine but the pacing was slow. We spent two full hours there for a three-ish course meal (and we didn't even have to place our orders), which feels a little excessive.I like the idea of the restaurant but not the execution. Including tip seems reasonable and I like the seasonal approach, but the overall experience just wasn't impressive.",Juliet,"257 Washington St Somerville, MA 02143"
159,4,"Updating this review since Josh, the owner, reach out re: costs. ""Our staffing model is different than most restaurants with everyone making a living wage and no one working for tips"" is what he said. I really did feel like the model of Juliet was different and that everyone was working toward the common goal of making sure you had a great experience and not overly nice to work for tips (as I've done as a server haha). Can't wait to join them for dinner!__________________________________________I found this charming place on our way home from the dog park. We were able to grab a table outside with our dog. I had never been and walked inside to the counter, the design of this place was really nice. The open kitchen is what impressed me the most. A chic, upscale restaurant without being too pompous. Someone helped me and kindly explained that it wasn't a full service, but if we ordered, it was brought to the table.I ended up getting tea and the Parisienne breakfast with toast, soft boiled eggs and butter/jam and my boyfriend got a latte and something else that we can't seem to remember what it was called. Absolutely delicious though.It was a little pricey, but I enjoyed the aesthetics and how well/quickly we were served. Would definitely come back again.",Juliet,"257 Washington St Somerville, MA 02143"
160,5,"Carmelina's is true to its tagline ""Twist on Tradition"" and they're twisting me in all the right ways (heh-heh)! The Boy and I made a lunch rez to come as part of his 'eat-all-the-Carbonaras-in-Boston' kick. Good thing we did because the tables were pretty full (~1PM on a Saturday - you definitely could still walk-in and grab a seat though if you are a gamblin' man ... or woman).To start, you are promptly served water and given a plate of warm, fluffy, light bread with a olive oil & balsamic dip. We ate two servings of this ... it was that good. We also split their take on a Caprese Salad. A very smooth bufala mozzarella served with a beautiful palate of tomatoes (green, orange, & red). The plate had a ring of balsamic around the outside and a perfect portion of fresh pesto underneath the magical mozzarella. Combine each individual aspect of this dish on your fork for the PERFECT bite! My only minor gripe was there were more tomatoes than everything else but that is to be expected.The Boy's carbonara was great. He thought it was a little more alfredo-y/saucy than he liked - maybe because it lacked an egg - but the taste itself was still really good.I decided to give puttanesca sauce a first try here because I saw the word ""spicy"" in front of ""puttanesca sauce."" Unfortunately, I did not know puttanesca sauce was heavy on olives; I found it to be VERY salty instead of 'spicy' although I have no other puttanesca experience to compare it to. That being said, I still enjoyed my dish, took home the leftovers, and finished it the next day ... albeit it, I threw a fried egg on top and called it breakfast. A runny yolk helped cut the saltiness. I ate it all at the end of the day so that is not a testament against their puttanesca but a compliment to how great their pasta at its foundation is.100% will be returning to Carmelina's because I NEED to try the Tonno con Pesto Siciliano e Fusilli (it's ahi tuna on fusilli in pesto sauce!) and also the Crazy Alfredo (chicken AND sausage in - what I hope is true to its name - a SPICY alfredo sauce?!). Like I said, I'm diggin' the 'twist' Carmelina's is serving up!",Carmelina's,"307 Hanover St Boston, MA 02113"
161,4,"Ok, the crazy alfredo was some of the most delicious pasta I've ever had. I really dislike heavy food, but for such an indulgent dish, I felt like I could keep eating and eating this dish. Of course it was greasy and heavy, but you never feel that way eating the dish! The pasta, made in house, was perfectly chewy. AHH I'm just drooling thinking about the dish. I also ordered the octopus salad dish - very lemony and fresh, great to counteract the crazy alfredo. My fiance also ordered the meatballs as an appetizer, which were delicious although I wish we were given more bread. The only mediocre thing about the restaurant was the bread...I feel like I'm used to a certain level of fluffiness in the north end, but this bread was just mediocre. Additional stars for being able to reserve seats online - a great plus for the north end.",Carmelina's,"307 Hanover St Boston, MA 02113"
162,3,"The food was good, but not to the my expectations from reading the reviews on Yelp. It's located in the North End so it's definitely limited in seating. Get reservations if you can. We came with a party of 6 during lunch and were sat in the front. Thankfully the patio window was open or else we wouldn't be able to get into our seats! If you are sat in the front, the tables are situated very close together that the back of your seat is going to be touching the back of the person sitting behind you. We got quite a few things. The Gnocchi, carbonara, spaghetti with clams, crazy alfredo, meatball appetizer, fried calamari, and eggplant appetizer. Unfortunately, nothing really wowed us except the crazy alfredo. I would come back just for this dish. I've never seen it anywhere else and it was by far the best tasting. When reading the reviews, everyone said get the gnocchi. So we did. It seems like they bake the gnocchi so when you use your fork to stab it, it'll become mushy. It begins to clump with the other gnocchi and the next thing you know you have a plate of mashed potatoes. The carbonara says it's made the real way on the menu. I guess I'm not a fan of the real way. Oh, the free bread was pretty amazing. Super fresh with a semi hard outside and super soft inside. It also took a long time to get our entrees after we had finished our appetizers. Seems like they only have 1 chef preparing them.",Carmelina's,"307 Hanover St Boston, MA 02113"
163,4,"Bronx Tale!OMG this is my new favorite meal in Boston's North End. It comes with 3 meatballs, and an Italian sausage, rigatoni in meat sauce. You have to be be quite hungry to finish it. The bread and butter could be improved (maybe they could get some from Panza's. They know Italian bread!). The calamari was just ok here and came with peppers instead of marinara sauce.",Carmelina's,"307 Hanover St Boston, MA 02113"
164,4,"A lovely spot in North End with home-cooked taste and an elegant atmosphere. It fills with reservations quickly but there's often room at the bar if you hang around. The cool thing with the bar is it's right next to the open kitchen so you can see all the magnificent dishes being made, complete with the occasional fireball! We had the fresh calamari salad and spicy shrimp. Both had fresh ingredients, good portion size even for appetizers, and a clear taste of quality. My only qualm was that the sauces were not that strong in flavor and personality. I was hoping for more richness and spice from the red sauce for the spicy shrimp, especially. The giant family sized pasta platters looked amazing and I can't wait to come back for that. Also, as the menu states, they cook carbonara ""the real way!""",Carmelina's,"307 Hanover St Boston, MA 02113"
165,5,"Wow, I can't believe I've missed out on Carmelina's until now. I stopped in for dinner on Sunday and the place was quite packed. Fortunately, a stool at the kitchn bar opened up and the hostess brought me right to it. This is a very toasty seat, right next to the boiling water for pasta and looking into the very small kitchen but it was worth it. Who doesn't really love watching their meal being prepared?They call it ""Sunday Macaroni"" and it's available every day. Suggestion"" Be hungry. This is a huge meal. A big portion of pasta. One large braised beef short rib. A locally made pork sausage. Three (yes, three!) meatballs. And a scoop of ricotta that was at least a cup. Jeez. Half of it went home and was lunch the next day.Service was good but watching my meal being prepared was the show. Really delicious and really enjoyed.Round number review - #9300 overall and #869 for the year to date.",Carmelina's,"307 Hanover St Boston, MA 02113"
166,5,"I almost never give 5 stars, but Carmelina's was everything I dreamed of and more! MMMMmmmmmmmm! Sooooo goooooood! Everything was unbelievable! Highly recommend reservations on a Friday or Saturday night since the place is on the smaller side and right in the heart of the North End. Started out with the Risotto Caprese. Real deal mozzarella and risotto were fresh and outstanding. You know the real thing when you taste it. No corners are cut here. For my main dish, got the Gnocchi al Forno. Pasta and mozzarella cheese just melts in the mouth. Potato pasta dumplings are something I can't stop talking and dreaming about. Also had some of the penne gorgonzola which was 5 star material. Chicken with burrata was delicious. Gotta try all of it. The adjectives used to describe the food just don't do it justice. Â They also provided complimentary hot fresh bread with oil and vinegar.Service was terrific. Waitress consistently checked on us and was quick. They keep the windows open during good weather, so it was nice seeing looking out at N. Hanover street while inhaling the food. If I am in Boston again, I will be back!",Carmelina's,"307 Hanover St Boston, MA 02113"
167,5,Shoutout to the host. The gentleman with the beard and tattoos who has to be thee most Italian-est (not a word) guy ever. It was July 4th and He first told us the restaurant was fully booked and took our name and number in the event someone cancelled. He kept his word and called us 15 min later. We came back and were seated almost immediately. We had fried calamari for appetizer which were very good. Â Pasta Gorgonzola for me. Pasta and clams for the wife. Both dishes were top notch. Â  Small restaurant in a very busy area. I recommend you make a reservation. Great service from our hosts and waiters. Great attention to details from the chefs in regards to our allergy request. I would definitely recommend this place.,Carmelina's,"307 Hanover St Boston, MA 02113"
168,5,"Believe the hype! But beware, this restaurant has ruined most other Italian restaurants for me. I came here with my husband for a late lunch on a Friday. We ordered meatballs as an appetizer and split the carbonara pasta dish. The meatballs were tender and the marinara sauce was lovely with fresh basil. The pasta was homemade, chewy, and delicious. I will say it was a bit heavy it was well worth the calories. The staff was friendly and attentive - even though there wasn't a single empty table. I can't wait to come back and try more pastas the next time we are in Boston!",Carmelina's,"307 Hanover St Boston, MA 02113"
169,5,"I'm not from Boston so can someone please tell me, how in the world do you choose which restaurant to eat at in the North End?! Everything looked so good! For us, we were recommended Carmelina's and it did not disappoint!! The space was tiny (and seemingly always packed with patrons), but we had reservations so there was no wait at all. All the pastas are made in house so it was a difficult choice for me to make when it came to dinner entrees. We ended up going with the Penne Capricciose and Frutti di Mare and wow, oh wow. The pastas were perfectly cooked and the sauces were absolutely magnificent: bold and comforting at the same time. My mouth is watering just thinking about our meal here. My one regret, though, is not ordering an appetizer. Carmelina's has made it to the top of my list for some of the best Italian food I've had in my life! I would be curious as to how other restaurants in the area compare.",Carmelina's,"307 Hanover St Boston, MA 02113"
170,5,"This is an easy and quick review! Â Carmelina's is small, loud, fresh, and vibrantly Italian the Boston way! Â I ate at the bar watching my food be prepared - which I love as it adds a great dimension to the meal! Â The carbonara, while not traditionalism my else was authentically Boston! Â It was buttery rich, creamy and full of flavor! Â OMG! Â It was bigger and bolder than it ought to have been so again, it was carbonara PLUS! Â It had to start with 1/2 pound of prosciutto, thinly cut and then rendered, and of course 1/2 coup of butter! Â Did I mention it was better... It was great!This is a must stop for now on for me... you will love this place.",Carmelina's,"307 Hanover St Boston, MA 02113"
171,5,"Had reservations here at 7 on Wednesday.Great bread. I wish they had offered us more. :(Got the Baked 4 mushroom rigatoni.Loved the texture of the breadcrunbs on top. I don't really like cheese, but loved this. The rigatoni were perfectly bit sized. There were the right amount of mushrooms, not too many not too few. It was cooked to order and came out nice and hot. I almost burned myself because it was so good that I didn't want to wait to eat it. Â When I came in I had a hard time deciding what to order because I don't Â like cheese and I wasn't that hungry, but I ended up gobbling up all my food. It was a perfect sized portion. Top notch service. The staff checked on us, refilled water, and brought and processed our check quickly. It was like a well-oiled mahcine. Our waiter read our minds and suggested Mike's and the Modern. He said he preferred the Modern for pastries in general and that Mike's was known for cannoli.Â  He recommended lobster tails and pistachio cannolis. An overall wonderful experience.",Carmelina's,"307 Hanover St Boston, MA 02113"
172,2,"WHAT IS ALL THIS HYPE?!I decided on the carbonara because someone in front of me said that it was heavenly. While I wouldn't describe this dish as heavenly, it wasn't terrible. There was a good amount of pepper and pancetta in there and I did enjoy the thick, chewy pasta noodle they used. My friend got plain pasta and meatballs with red sauce. She said they whole dish was bland and that she hated the thick, chewy pasta noodle (same noodle as mine). The food overall was very mediocre in my opinion. The 2 star rating is for service. We came on a Saturday at 2:30p and the place was busy but not packed. The hostess told us that the wait would be 15 minutes for a table and we decided to wait. When we returned 15 minutes later, there were plenty of Â tables open but the hostess had not called us. She only seated us when we asked again. We were sat in a corner of the restaurant and I just felt ignored the entire time. Our waitress never came over to check on us (even though she had checked on the table next to us several times) and she never brought a lemon for our water or parmesan cheese for our pastas. Eventually we were tired of being ignored and had to ask the hostess for help.",Carmelina's,"307 Hanover St Boston, MA 02113"
173,5,Oh my goodness! The food is so good here. My brother invited me to eat here and all I can say is they have excellent pasta dishes and I tried the carbonara and the gorgonzola pasta... Excellent! I also tried the Brasato dish which is braised beef and sampled some risotto Â that came with it and frutti de mare. I just love this place. It's very small but the service is very good I really enjoyed the atmosphere and I liked my server Daniela.,Carmelina's,"307 Hanover St Boston, MA 02113"
174,4,"Nice vibe and great food. It's interesting to me that fried calamari is the dish that will show up on the menu for lots of different cuisine: Japanese, Italian, Spanish, etc. the fried calamari in Carmelina's will surprise you! It's a little bit spicy so it perfectly balance with the deep fried part. It doesn't taste oily and you won't get tired of it. North end is famous for the authentic Italian food so that just raise the bar higher for all the restaurants here. I like my pasta. It's authentic and tasty, but it didn't surprise me as much as the appetizer did.",Carmelina's,"307 Hanover St Boston, MA 02113"
175,5,"My husband and I were excited to snag reservations for lunch on a Saturday at 12:30 after a previous attempt where we were turned away during peak hours. Reservations HIGHLY recommended.We knew we were in for a treat as soon as our appetizer arrived -- the Ahi Tuna Arrabbiata. It's sushi-grade ahi tuna served slightly seared on a bed of crispy potatoes and topped with olive tapenade and fresh basil. It was as delicious as it was beautiful. Our entrees were equally impressive. My husband ordered the Sunday Macaroni and I ordered the Frutti di Mare. The pasta, the sauce -- it was all perfect; and the portions, generous -- even the protein! Our waitress was lovely, as was the ambiance. We loved that they opened their floor-to-ceiling windows on this nice day so we could soak in the fresh air.We found our new favorite to bring in out of town guest to taste the best of the North End!",Carmelina's,"307 Hanover St Boston, MA 02113"
176,4,"I chose this restaurant solely because of the yelp reviews. While it did not disappoint, I still hesitate to give Carmelina's five stars. First, the meatball appetizer was to die for and is a must! The meals however left a bit to be desired after seeing how good the food could have been. My chicken entree was very good, but my girlfriend's carbonara was a bit too peppery and the noodles, while fresh, were far too thick. The price also holds back the 5 stars. While not unreasonable, don't expect a cheap dinner. I would recommend if you haven't had it, but I wouldn't make it a must stop on my next trip to Boston.",Carmelina's,"307 Hanover St Boston, MA 02113"
177,5,"North End has a ton of restaurants and Carmelina's is one of them that stood out to me due to the amount of food they give as well as the flavor and creativity of their dishes. I highly recommend making a reservation to this place (Which is what I did on Yelp). The restaurant is pretty small (but more tables than Daily Catch next door) and their biggest table can only seat 6. The menu has dozens of appetizers, pasta dishes, and main dishes to choose from. With four of us, we ordered pasta dishes such as Sunday Macaroni (one of their most popular dishes), the Crazy Alfredo, Spaghetti with Clams, and more. The Sunday Macaroni was a lot to the point where I ended up taking 2/3 of it home due to the amount of meatballs, sausage, and the beef rib they included with the pasta. However, my personal favorite of the dishes we had was the Crazy Alfredo, personally since I thought the spicy alfredo sauce that was used in this dish was rich in flavor, was unique, and was not heavy in cream.I highly recommend coming to Carmelina's if you are in North End looking for great Italian food. Definitely make a reservation if you are able to due to the popularity of this restaurant (which you can do in Yelp!).",Carmelina's,"307 Hanover St Boston, MA 02113"
178,4,"Delicious Italian! Showed up around 5:30 on a Wednesday and did not have to wait to be seated! Calamari app was great. Also loved the spaghetti with baby clams in white wine sauce, mussels and calamari with angel hair pasta (a littlespicey for me but hubby loved it) and, the penne Gorgonzola. Five stars would be given if they had kids menu and dessert/coffee, but they were accommodating making kid friendly pasta dish and we had more opportunity to try other places in the area for dessert!",Carmelina's,"307 Hanover St Boston, MA 02113"
